App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up,Cleaned_Review,Dominant_Topic_ID,Topic_Name
Digital Fintech B,Digital Fintech,5,2026-06-19 03:54:13,awesome 💯,0,awesome,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:52:48,there's no better than cash app the premium treatment is amazing! ty cash app!,0,theres better cash premium treatment amazing cash,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:45:48,the easy way to move money,0,easy way move,0,"Theme 1: easy, navigate, convenient"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:38:27,great,0,great,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:30:16,great for receiving money or paying money,0,great receiving paying,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:29:30,great all around,0,great around,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:19:13,cash app is great I love it!!!,0,cash great love,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 03:18:47,great. so easy and worry free.,0,great easy worry free,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,1,2026-06-19 03:12:26,Won't let me deposit a check after taking the front and back photo of the check. The button option stays gray.,0,wont let deposit check taking front back photo check button option stays gray,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,3,2026-06-19 03:07:29,"The only problem that I have with Cash App is, you can't play any games, and cash out using just your Cash App. card.",0,problem cash cant play games cash using cash card,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,4,2026-06-19 02:59:15,waiting now for $to he cash app and sent to me,0,waiting cash sent,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,2,2026-06-19 02:51:58,"Cash App is not that bad of an app, but they just like to be annoying and stupid.If I'm trying to buy something without a card, I have to sit here and order a whole physical card just to make a purchase. Who is actually trying to do that? Not only that, if you're a teen, you have to ask a parent first. They don't just let you get a card or anything like that. Even when I lock my cards, sometimes they still like to take money away.",0,cash bad annoying stupidif trying buy something without card sit order whole physical card make purchase actually trying youre teen ask parent first dont let card anything even lock cards sometimes still take away,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 02:48:39,cash app has been very useful for me. I use it for online purchases mostly. this way I don't have to use my bank card and possibly get overcharged and loose all my money.,0,cash useful online purchases mostly way dont card possibly overcharged loose,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 02:45:37,I love this app,0,love,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,1,2026-06-19 02:42:29,it keeps bringing me into Apps when I'm playing a game,0,keeps bringing apps playing game,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,5,2026-06-19 02:38:57,I love cash app it's easy to use,0,love cash easy,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 02:29:50,Word to big bird 👍,0,word big bird,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-19 02:07:47,cash app has always been quick and efficient love this app,0,cash always quick efficient love,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 02:01:12,good easy,0,good easy,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,5,2026-06-19 01:37:49,Perfect,0,perfect,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-19 01:35:30,very user friendly,0,user friendly,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,5,2026-06-19 01:33:56,Great way to exchange money. easy and secure.,0,great way exchange easy secure,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,5,2026-06-19 01:28:14,it's kinda nice ty very much deeply appreciated,0,kinda nice much deeply appreciated,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,5,2026-06-19 01:11:13,very good,0,good,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,5,2026-06-19 01:03:49,its fine with me and thank you,0,fine thank,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,5,2026-06-19 00:59:20,very convenient a d private,0,convenient private,0,"Theme 1: easy, navigate, convenient"
Digital Fintech B,Digital Fintech,3,2026-06-19 00:56:53,would like to use cash app again. since I got this new used phone ( LG style 4) app says not compatible with this device. it worked on my old. LG style 4?,0,cash since got new used phone style says compatible device worked old style,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,1,2026-06-19 00:44:10,"too intrusive. and the hurdles to get the ""free"" $5 is asinine",0,intrusive hurdles free asinine,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,4,2026-06-19 00:43:41,awesome sauce,0,awesome sauce,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-19 00:42:27,A Clean Getaway 🗑️,0,clean getaway,0,"Theme 1: easy, navigate, convenient"
Digital Fintech B,Digital Fintech,1,2026-06-19 00:38:32,keeps telling me to update but won't show up to update and will not allow me to use the app until updated,0,keeps telling update wont show update allow updated,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-19 00:19:38,real good,0,real good,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,1,2026-06-19 00:05:05,very bAd customer service.jist by text no one never responds back for any issues.going back to my bank,0,bad customer servicejist text one never responds back issuesgoing back,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,5,2026-06-19 00:02:46,good job 👍,0,good job,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,5,2026-06-19 00:01:58,very helpful,0,helpful,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-18 23:57:45,it's a great app I use it all the time fits all my money needs.,0,great time fits needs,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,5,2026-06-18 23:43:50,i love it,0,love,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,3,2026-06-18 23:36:07,"wonderful, but now it's telling me it lost the connection with my bank account",0,wonderful telling lost connection,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,3,2026-06-18 23:23:02,It's not as safe as I would like. customer service is often not helpful. I sent money to wrong account and tried to fix right away and they ignored my request!,0,safe customer service often helpful sent wrong tried fix right away ignored request,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,5,2026-06-18 23:04:20,it's very convenient and I enjoy having this...,0,convenient enjoy,0,"Theme 1: easy, navigate, convenient"
Digital Fintech B,Digital Fintech,4,2026-06-18 22:52:31,good work,0,good work,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,1,2026-06-18 22:49:19,"so in went to cash app on my phone , and it said , I had a account already, but I don't",0,went cash phone said already dont,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,2,2026-06-18 22:48:45,no spot to put in reference number to give the 5 dollar sign up reward to my son. He's disappointed,0,spot put reference number give dollar sign reward son hes disappointed,4,"Theme 5: excellent, service, customer"
Digital Fintech B,Digital Fintech,1,2026-06-18 22:45:09,"update broke app. stuck in cycle ""update to continue.""",0,update broke stuck cycle update continue,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-18 22:37:54,👉Cash app👈 is 🤑cool,0,cash cool,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-18 22:29:09,cool,0,cool,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,1,2026-06-18 22:27:54,This app and the company fuel fraudsters . they do not assist customers in investigating theft and fraud of a user's account and phone poor service poor flow. the app does not offer a running debit and deposit overlay to determine if credits were actually returned or refunds were given . they do not adhere by current laws of commerce or internet payment security. I would stay away. Good luck speaking with a intelligent person who understands the process or how limited their preset form questio,0,company fuel fraudsters assist customers investigating theft fraud users phone poor service poor flow offer running debit deposit overlay determine credits actually returned refunds given adhere current laws commerce internet payment security stay away good luck speaking intelligent person understands process limited preset form questio,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,5,2026-06-18 22:09:02,amazing,0,amazing,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-18 21:53:50,it a good app,0,good,2,"Theme 3: good, far, service"
Digital Fintech B,Digital Fintech,5,2026-06-18 21:43:01,great app 👌 👏,0,great,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,1,2026-06-18 21:37:13,they let people take your money when you report the problem they want to get mad nobody will let nobody take they money this month will be my last month using this app people please dont use this app,0,let people take report problem want mad nobody let nobody take month last month using people please dont,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,1,2026-06-18 21:23:41,"I attempted to send a friend money for lunch. This app asked for my Social Security number to ""verify who I am"" after recently partnering with shady AI. Definitely not giving them that. Edit after developer comment: No. I'll just use Venmo.",0,attempted send friend lunch asked social security number verify recently partnering shady definitely giving edit developer comment ill venmo,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-18 21:07:39,awesome,0,awesome,5,"Theme 6: awesome, chase, card"
Digital Fintech B,Digital Fintech,5,2026-06-18 21:03:26,cash app is great 👍,0,cash great,1,"Theme 2: great, service, works"
Digital Fintech B,Digital Fintech,2,2026-06-18 20:58:11,stop texting me & emailing me that I've got hundreds or more. lies. ready to delete. & I haven't even opened it. darn. Richard G.,0,stop texting emailing ive got hundreds lies ready delete havent even opened darn richard,3,"Theme 4: love, cash, chase"
Digital Fintech B,Digital Fintech,5,2026-06-18 20:40:32,I love my cash app,0,love cash,3,"Theme 4: love, cash, chase"
