App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up
Digital Fintech B,Digital Fintech,5,2026-06-16 07:44:13,good,0
Digital Fintech B,Digital Fintech,5,2026-06-16 07:42:27,great,0
Digital Fintech B,Digital Fintech,2,2026-06-16 07:32:29,"I can't verify my age, my card constantly declines at places, and I can't get the update.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 07:18:11,it is great,0
Digital Fintech B,Digital Fintech,5,2026-06-16 07:16:52,"Cashapp is great! It's easy and it's easy! You can barrow money if you are in a tight spot, and it goes up from $50 to over $200 depending on your app use. Fast transfers, easy to setup a card, pay family friends or businesses quick and painless.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 07:09:12,LEGIT,0
Digital Fintech B,Digital Fintech,5,2026-06-16 06:18:10,Best app made for money ever,0
Digital Fintech B,Digital Fintech,1,2026-06-16 06:13:52,"its a shame when you are verified to be able to buy, sell, withdraw cryptocurrency and send it to an outside wallet. only 2 days later your account is restricted for going against their terms when I didn't do anything wrong all I did was buy bitcoin and withdrew it and sent it to an outside wallet , and a person that deposited money in my account said he made a mistake and wanted a refund and cashapp took a week to notify me a week later. cashapp could have pulled it and reimbursed it.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 06:13:46,I like it because it's convenient for me,0
Digital Fintech B,Digital Fintech,5,2026-06-16 06:10:15,stop asking me again,0
Digital Fintech B,Digital Fintech,1,2026-06-16 05:57:10,Nice experience will guys be adding ETH or NFTs to your platform? Also I've been changing my password but I'm still having issues with people still attempting to hack my account/profile? Can you give me the proper measures I need to to take to ensure the safety of my funds?? Did I mention that gangstalkers are a problem on this platform. gangstalking is a problem,1
Digital Fintech B,Digital Fintech,5,2026-06-16 05:41:47,awesome,0
Digital Fintech B,Digital Fintech,5,2026-06-16 05:33:38,love it amazing,0
Digital Fintech B,Digital Fintech,5,2026-06-16 05:23:51,how easy the technology is to work with: 👍😉😁😎😇,0
Digital Fintech B,Digital Fintech,5,2026-06-16 05:23:20,Great works easy.,0
Digital Fintech B,Digital Fintech,5,2026-06-16 05:03:29,I love cash app it handles everything that I need to take care of and more thank you cash app,0
Digital Fintech B,Digital Fintech,1,2026-06-16 04:49:47,"I will no longer be dealing with cash app. I had green status consistently for months, it said I had $50 overdraft coverage but I couldn't use it, so I called to see if they could fix it. they kept going in circles telling me what I had to do to have green status which I've had, then telling me if I had owed money for 90 days or more they disable it which never happened so I asked them when this occurred, then she circled back to talking about the green status thing and saying she can't fix it.",2
Digital Fintech B,Digital Fintech,5,2026-06-16 04:48:32,Thanks for cash app,0
Digital Fintech B,Digital Fintech,5,2026-06-16 04:34:28,very convenient way to pay and get paid.,0
Digital Fintech B,Digital Fintech,3,2026-06-16 04:27:23,it was a 5 star but they took away one of their best features. no more free cash deposit.,0
Digital Fintech B,Digital Fintech,5,2026-06-16 04:20:10,saved me from a serious fraud attempt,0
Digital Fintech B,Digital Fintech,5,2026-06-16 04:10:51,"I really like that I can spend money in minutes and don't have to pay extra fees for the pickup, whenever my grandchildren are in a tight spot.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 03:55:34,great app,0
Digital Fintech B,Digital Fintech,5,2026-06-16 03:50:39,love it,0
Digital Fintech B,Digital Fintech,1,2026-06-16 03:48:39,"Terrible App..I moved,so my address changed.I have been trying for over a week now,to update my address, with no success..I have even talked to an agent,that was no help at all.I didn't get anything resolved..I guess I will just have to let cash app go, and use other apps.Cash app sucks!👎🏾",1
Digital Fintech B,Digital Fintech,5,2026-06-16 03:14:48,Good app for sending $$,0
Digital Fintech B,Digital Fintech,1,2026-06-16 03:04:38,"Confusing navigation, feels broken in many places.",12
Digital Fintech B,Digital Fintech,1,2026-06-16 02:58:06,"Horrible... Not a secure source of doing business. They alert me that some changed my info, and I thank them and told them it wasn't me changing my phone number. They allowed them to withdraw 1141.00 out of my acct after they tried and failed 5 times. Most legitimate bank would lock the account after 3 attempts. I filed a claim and complained to get my money back, and they declined my account. My advice is to use Zelle and work only with your own personal bank.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 02:52:19,Hopefully this time around using cash app it's a good way of sending & receiving money.,0
Digital Fintech B,Digital Fintech,5,2026-06-16 02:48:02,"Simple, quick and painless.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 02:45:02,pretty easy,0
Digital Fintech B,Digital Fintech,4,2026-06-16 02:38:33,"remember it mobile banking for a reason , get a real bank acct",0
Digital Fintech B,Digital Fintech,5,2026-06-16 02:19:22,i like when you can order your card came june 15,0
Digital Fintech B,Digital Fintech,1,2026-06-16 02:09:43,I tried to order pizza and for some reason it said that I can only use it for purchases up to $50 I didn't have over $50,0
Digital Fintech B,Digital Fintech,2,2026-06-16 02:05:45,keeps opening when I use phone,0
Digital Fintech B,Digital Fintech,4,2026-06-16 01:56:17,ez to use low b fee,0
Digital Fintech B,Digital Fintech,5,2026-06-16 01:54:34,l like this app,0
Digital Fintech B,Digital Fintech,5,2026-06-16 01:47:09,a very convenient app.,0
Digital Fintech B,Digital Fintech,3,2026-06-16 01:44:43,it's ok but you can be in green status for months and your spot me will still be at 10.00,1
Digital Fintech B,Digital Fintech,1,2026-06-16 01:38:25,"I downloaded the app and tried for 2. weeks to get this to work.Kept saying you couldn't verify me. Spent those two weeks trying to get that fixed on my own. And then just spent 45 minutes in their customer support. Chat room kept give me answers, totally opposite of what my question. I wasted two weeks and got nothing. My daughter sent a dollar through which I showed it went through.But it's not showing any payment?I delete the app",0
Digital Fintech B,Digital Fintech,1,2026-06-16 01:34:09,Customer service was terrible. I disputed a claim because it was a scam. I went through a process of reporting it 4 times over 3 months with evidence of the whole email conversation proving beyond a doubt it was a scam.The seller even admitted that they opted out of a service that would of proven the package arrived by showing photos of it on my doorstep. Guess what? My dispute was denied. I closed my account right away.There are too many scams now I wanted a bank that'll handle disputes better.,0
Digital Fintech B,Digital Fintech,5,2026-06-16 01:32:11,I don't have any issues with the app,0
Digital Fintech B,Digital Fintech,5,2026-06-16 01:25:43,Cash App makes me feel comfortable with them sucuring my money.,0
Digital Fintech B,Digital Fintech,1,2026-06-16 01:13:41,trash,0
Digital Fintech B,Digital Fintech,5,2026-06-16 01:10:22,I love this card!!,0
Digital Fintech B,Digital Fintech,1,2026-06-16 01:02:46,horrible app. why do I have to pay to get money sent to me? and the cash app afterpay is worse. won't take payment and then charge a fee for being late,0
Digital Fintech B,Digital Fintech,5,2026-06-16 00:21:30,"it's amazing, it's great.",0
Digital Fintech B,Digital Fintech,5,2026-06-16 00:21:09,"been using this in cash app Sent money revived money, l",0
Digital Fintech B,Digital Fintech,5,2026-06-16 00:20:33,works great,0
Digital Fintech B,Digital Fintech,4,2026-06-16 00:19:11,it's simple and convenient. what more can you ask?,0
Digital Fintech B,Digital Fintech,5,2026-06-16 00:16:17,great support,0
Digital Fintech B,Digital Fintech,5,2026-06-16 00:06:26,SO EASY & FAST,0
Digital Fintech B,Digital Fintech,5,2026-06-16 00:03:10,Faster way of payment,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:51:26,Awesome,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:32:31,"this is really cool I never had a cash app card before,it is well worth it.",0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:24:45,customer support is amazing and i dont have any peoblems with the app,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:20:21,cool,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:14:32,it's the best online banking... the perks are awesome!! they give you so much more than Chime of any other platform!! wouldn't change them for anything,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:09:22,great service! safe and secure than ever before!,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:05:52,😃,0
Digital Fintech B,Digital Fintech,5,2026-06-15 23:03:58,Handy for quick payment,0
Digital Fintech B,Digital Fintech,3,2026-06-15 23:00:24,been trying to update app as requested. but stuck in a loop of requests after downloading update. forced quit then reloaded same loop ?,1
Digital Fintech B,Digital Fintech,5,2026-06-15 22:56:31,love it,0
Digital Fintech B,Digital Fintech,4,2026-06-15 22:47:58,it works well,0
Digital Fintech B,Digital Fintech,4,2026-06-15 22:34:59,I've had no problems with cash app. Thank you for keeping things simple.,0
Digital Fintech B,Digital Fintech,5,2026-06-15 22:29:41,"i really like how when you reach green status it's free to add paper money and atm withdrawals. Has overdraft protection, it's easy to send money to others when needed.",0
Digital Fintech B,Digital Fintech,5,2026-06-15 21:56:58,very good,0
Digital Fintech B,Digital Fintech,5,2026-06-15 21:46:35,Awesome app safe and reliable and use...,0
Digital Fintech B,Digital Fintech,5,2026-06-15 21:35:23,very easy to use,0
Digital Fintech B,Digital Fintech,1,2026-06-15 21:34:59,Malfunctioning! suddenly it's driving me crazy,0
Digital Fintech B,Digital Fintech,5,2026-06-15 21:25:18,Great reliable and super convenient,0
Digital Fintech B,Digital Fintech,2,2026-06-15 21:20:15,"Poor design for child vs teen accounts. I was trying to change my daughter's account from child to teen when she turned 13 and support told me you can't, and you have to close the child account and create a new teen account. This is very inconvenient, and I am dissatisfied with the process.",1
Digital Fintech B,Digital Fintech,5,2026-06-15 21:16:39,thank goodness for cashapp,0
Digital Fintech B,Digital Fintech,5,2026-06-15 21:14:47,all greatness,0
Digital Fintech B,Digital Fintech,5,2026-06-15 20:41:54,5 star,0
Digital Fintech B,Digital Fintech,5,2026-06-15 20:35:51,"employees are very patient and understanding and truly seem to want to help, resolve any problems and assist the customer to the best of their ability",0
Digital Fintech B,Digital Fintech,1,2026-06-15 20:31:14,My account was closed due to violating their terms and condition. But they cannot tell me what I violated. To me seems like some shady stuff. only use it to help send friends some money who needs help. I guess if you are a minister and you want to help somebody using this cash app you're not allowed to do so.,0
Digital Fintech B,Digital Fintech,5,2026-06-15 20:17:48,cash app is the best!!,0
Digital Fintech B,Digital Fintech,4,2026-06-15 20:14:27,finally 😃,0
Digital Fintech B,Digital Fintech,4,2026-06-15 20:12:12,like it sOo Far!,0
Digital Fintech B,Digital Fintech,5,2026-06-15 20:08:55,could be better,0
Digital Fintech B,Digital Fintech,5,2026-06-15 20:04:35,love cash app,0
Digital Fintech B,Digital Fintech,5,2026-06-15 19:41:00,Professional,0
Digital Fintech B,Digital Fintech,1,2026-06-15 18:44:30,you deny a payment i requested. I requested payment to MacBid. how dare you. also you need to reimburse me from money that I've been providing. I've been proving myself since April. it's been long enough.,0
Digital Fintech B,Digital Fintech,5,2026-06-15 18:32:43,I like it,0
Digital Fintech B,Digital Fintech,5,2026-06-15 18:31:20,good,0
Digital Fintech B,Digital Fintech,5,2026-06-15 18:14:30,love it ❤️,0
Digital Fintech B,Digital Fintech,5,2026-06-15 17:51:17,I love this app very easy to use,0
Digital Fintech B,Digital Fintech,5,2026-06-15 17:49:20,this app has really helped me to pay my bills,0
Digital Fintech B,Digital Fintech,1,2026-06-15 17:43:54,so cash app stealing money from their customers now? cash app is becoming a bunch of scammers and frauds,0
Digital Fintech B,Digital Fintech,5,2026-06-15 17:28:59,Awesome,0
Digital Fintech B,Digital Fintech,1,2026-06-15 17:14:44,its Monday money still not desposited,0
Digital Fintech B,Digital Fintech,1,2026-06-15 17:10:35,"This app sucks, it has a lock feature, but still allows certain companies to take your money while it's locked, then make you feel like it's your fault, and they don't take accountability for it either!!!! Go with chime or anything else",0
Digital Fintech B,Digital Fintech,2,2026-06-15 17:10:32,I only have one ishue with this and that is when I try to add my card to samsung and goggle wallet it sends to code to my old out of service number ( I did add my new number in cash app and Samsung and google system and that didn't help) is there there's no way to fix it? I tried talking to countless people and looking up awnsers on goggle. it's a convient way to send money to people,1
